,word,num_words,ranking,ranking_log,num_words_log
2853,regozijo,2,2853,7.95612635121,0.69314718056
2854,cancro,2,2854,7.95647679804,0.69314718056
2855,Caim,2,2855,7.95682712209,0.69314718056
2856,deixemos,2,2856,7.95717732346,0.69314718056
2857,saída,2,2857,7.95752740223,0.69314718056
2858,militar,2,2858,7.95787735849,0.69314718056
2859,maliciosamente,2,2859,7.95822719232,0.69314718056
2860,regenerar,2,2860,7.95857690381,0.69314718056
2861,acanhamento,2,2861,7.95892649305,0.69314718056
2862,exceto,2,2862,7.95927596012,0.69314718056
2863,compreensão,2,2863,7.9596253051,0.69314718056
2864,sombrio,2,2864,7.95997452808,0.69314718056
2865,glosas,2,2865,7.96032362915,0.69314718056
2866,pintalegrete,2,2866,7.96067260839,0.69314718056
2867,Vim,2,2867,7.96102146588,0.69314718056
2868,Via,2,2868,7.96137020172,0.69314718056
2869,Navarra,2,2869,7.96171881598,0.69314718056
2870,solo,2,2870,7.96206730875,0.69314718056
2871,beca,2,2871,7.96241568012,0.69314718056
2872,cândida,2,2872,7.96276393017,0.69314718056
2873,levantoume,2,2873,7.96311205898,0.69314718056
2874,herança,2,2874,7.96346006664,0.69314718056
2875,enfeites,2,2875,7.96380795323,0.69314718056
2876,brigar,2,2876,7.96415571884,0.69314718056
2877,respondilhe,2,2877,7.96450336355,0.69314718056
2878,dureza,2,2878,7.96485088745,0.69314718056
2879,confessava,2,2879,7.96519829061,0.69314718056
2880,tornei,2,2880,7.96554557313,0.69314718056
2881,Dias,2,2881,7.96589273508,0.69314718056
2882,desculpa,2,2882,7.96623977656,0.69314718056
2883,guloso,2,2883,7.96658669764,0.69314718056
2884,verruga,2,2884,7.9669334984,0.69314718056
2885,Tamerlão,2,2885,7.96728017894,0.69314718056
2886,forcejou,2,2886,7.96762673933,0.69314718056
2887,Marcela”,2,2887,7.96797317966,0.69314718056
2888,expressamente,2,2888,7.96831950001,0.69314718056
2889,cavalgadura,2,2889,7.96866570047,0.69314718056
2890,Número,2,2890,7.96901178111,0.69314718056
2891,impulso,2,2891,7.96935774202,0.69314718056
2892,afetação,2,2892,7.96970358328,0.69314718056
2893,desviei,2,2893,7.97004930498,0.69314718056
2894,dó,2,2894,7.97039490719,0.69314718056
2895,apontava,2,2895,7.97074039001,0.69314718056
2896,QUI,2,2896,7.97108575351,0.69314718056
2897,bicos,2,2897,7.97143099777,0.69314718056
2898,pontas,2,2898,7.97177612288,0.69314718056
2899,conserva,2,2899,7.97212112892,0.69314718056
2900,excluía,2,2900,7.97246601597,0.69314718056
2901,agitavam,2,2901,7.97281078412,0.69314718056
2902,levemente,2,2902,7.97315543344,0.69314718056
2903,sonolento,2,2903,7.97349996402,0.69314718056
2904,divino,2,2904,7.97384437594,0.69314718056
2905,sonho,2,2905,7.97418866929,0.69314718056
2906,Ilisso,2,2906,7.97453284413,0.69314718056
2907,modéstia,2,2907,7.97487690056,0.69314718056
2908,intimidade,2,2908,7.97522083865,0.69314718056
2909,venha,2,2909,7.9755646585,0.69314718056
2910,serás,2,2910,7.97590836017,0.69314718056
2911,gemendo,2,2911,7.97625194375,0.69314718056
2912,desigual,2,2912,7.97659540932,0.69314718056
2913,pensante,2,2913,7.97693875696,0.69314718056
2914,concluía,2,2914,7.97728198676,0.69314718056
2915,ressoavamme,2,2915,7.97762509878,0.69314718056
2916,verdadeiros,2,2916,7.97796809313,0.69314718056
2917,espertar,2,2917,7.97831096987,0.69314718056
2918,ouvilo,2,2918,7.97865372908,0.69314718056
2919,sótão,2,2919,7.97899637085,0.69314718056
2920,suprema,2,2920,7.97933889526,0.69314718056
2921,gestação,2,2921,7.97968130239,0.69314718056
2922,testemunhas,2,2922,7.98002359231,0.69314718056
2923,primor,2,2923,7.98036576511,0.69314718056
2924,misto,2,2924,7.98070782087,0.69314718056
2925,obrigação,2,2925,7.98104975967,0.69314718056
2926,alegrias,2,2926,7.98139158158,0.69314718056
2927,qualidade,2,2927,7.98173328669,0.69314718056
2928,Vimos,2,2928,7.98207487508,0.69314718056
2929,moleques,2,2929,7.98241634683,0.69314718056
2930,pus,2,2930,7.98275770201,0.69314718056
2931,novamente,2,2931,7.98309894071,0.69314718056
2932,voou,2,2932,7.98344006301,0.69314718056
2933,maganão,2,2933,7.98378106898,0.69314718056
2934,Natura,2,2934,7.9841219587,0.69314718056
2935,propício,2,2935,7.98446273226,0.69314718056
2936,tentou,2,2936,7.98480338973,0.69314718056
2937,descobrisse,2,2937,7.9851439312,0.69314718056
2938,áspero,2,2938,7.98548435673,0.69314718056
2939,entrava,2,2939,7.98582466642,0.69314718056
2940,afiado,2,2940,7.98616486033,0.69314718056
2941,perdia,2,2941,7.98650493855,0.69314718056
2942,impaciente,2,2942,7.98684490116,0.69314718056
2943,eternamente,2,2943,7.98718474823,0.69314718056
2944,série,2,2944,7.98752447985,0.69314718056
2945,oferecer,2,2945,7.98786409609,0.69314718056
2946,defuntos,2,2946,7.98820359702,0.69314718056
2947,convidálo,2,2947,7.98854298274,0.69314718056
2948,fundamental,2,2948,7.98888225331,0.69314718056
2949,noutro,2,2949,7.98922140882,0.69314718056
2950,aguça,2,2950,7.98956044933,0.69314718056
2951,aliviado,2,2951,7.98989937494,0.69314718056
2952,relevo,2,2952,7.99023818572,0.69314718056
2953,aparecimento,2,2953,7.99057688174,0.69314718056
2954,esplendor,2,2954,7.99091546309,0.69314718056
2955,completo,2,2955,7.99125392984,0.69314718056
2956,Certamente,2,2956,7.99159228207,0.69314718056
2957,Entra,2,2957,7.99193051985,0.69314718056
2958,lenta,2,2958,7.99226864327,0.69314718056
2959,demoro,2,2959,7.9926066524,0.69314718056
2960,demora,2,2960,7.99294454732,0.69314718056
2961,fugia,2,2961,7.9932823281,0.69314718056
2962,mover,2,2962,7.99361999483,0.69314718056
2963,desabotoado,2,2963,7.99395754757,0.69314718056
2964,singularmente,2,2964,7.99429498642,0.69314718056
2965,Coitadinha,2,2965,7.99463231143,0.69314718056
2966,chamavame,2,2966,7.9949695227,0.69314718056
2967,Hotel,2,2967,7.99530662029,0.69314718056
2968,penetrante,2,2968,7.99564360429,0.69314718056
2969,deficit,2,2969,7.99598047476,0.69314718056
2970,Rocio,2,2970,7.9963172318,0.69314718056
2971,imaginará,2,2971,7.99665387546,0.69314718056
2972,mães,2,2972,7.99699040584,0.69314718056
2973,havemos,2,2973,7.997326823,0.69314718056
2974,(o,2,2974,7.99766312702,0.69314718056
2975,rematou,2,2975,7.99799931798,0.69314718056
2976,medíocre,2,2976,7.99833539595,0.69314718056
2977,redonda,2,2977,7.99867136102,0.69314718056
2978,modelo,2,2978,7.99900721324,0.69314718056
2979,motes,2,2979,7.99934295271,0.69314718056
2980,Vê,2,2980,7.9996785795,0.69314718056
2981,Segui,2,2981,8.00001409368,0.69314718056
2982,apeou,2,2982,8.00034949532,0.69314718056
2983,suspeitar,2,2983,8.00068478451,0.69314718056
2984,aflições,2,2984,8.00101996132,0.69314718056
2985,Entro,2,2985,8.00135502583,0.69314718056
2986,Parecelhe,2,2986,8.0016899781,0.69314718056
2987,cumpria,2,2987,8.00202481822,0.69314718056
2988,coberta,2,2988,8.00235954625,0.69314718056
2989,Deixa,2,2989,8.00269416228,0.69314718056
2990,influência,2,2990,8.00302866638,0.69314718056
2991,meninos,2,2991,8.00336305863,0.69314718056
2992,sutileza,2,2992,8.00369733909,0.69314718056
2993,iniciais,2,2993,8.00403150785,0.69314718056
2994,CARTA,2,2994,8.00436556498,0.69314718056
2995,pagava,2,2995,8.00469951055,0.69314718056
2996,concordou,2,2996,8.00503334464,0.69314718056
2997,Sara,2,2997,8.00536706732,0.69314718056
2998,Posso,2,2998,8.00570067866,0.69314718056
2999,séculos:,2,2999,8.00603417875,0.69314718056
3000,remoer,2,3000,8.00636756765,0.69314718056
3001,g,2,3001,8.00670084544,0.69314718056
3002,ma,2,3002,8.00703401219,0.69314718056
3003,difusa,2,3003,8.00736706798,0.69314718056
3004,batiam,2,3004,8.00770001288,0.69314718056
3005,fundar,2,3005,8.00803284697,0.69314718056
3006,acordei,2,3006,8.00836557031,0.69314718056
3007,orquestra,2,3007,8.00869818299,0.69314718056
3008,rostos,2,3008,8.00903068507,0.69314718056
3009,trouxesse,2,3009,8.00936307663,0.69314718056
3010,tesoureiro,2,3010,8.00969535774,0.69314718056
3011,cores,2,3011,8.01002752848,0.69314718056
3012,obscuridade,2,3012,8.01035958892,0.69314718056
3013,desamparasse,2,3013,8.01069153913,0.69314718056
3014,inteligente,2,3014,8.01102337919,0.69314718056
3015,leito,2,3015,8.01135510916,0.69314718056
3016,confidência,2,3016,8.01168672913,0.69314718056
3017,gostou,2,3017,8.01201823916,0.69314718056
3018,maníaco,2,3018,8.01234963933,0.69314718056
3019,barão,2,3019,8.01268092971,0.69314718056
3020,falo,2,3020,8.01301211037,0.69314718056
3021,acharás,2,3021,8.01334318139,0.69314718056
3022,lastimar,2,3022,8.01367414283,0.69314718056
3023,AO,2,3023,8.01400499478,0.69314718056
3024,março,2,3024,8.0143357373,0.69314718056
3025,cólera,2,3025,8.01466637046,0.69314718056
3026,romper,2,3026,8.01499689435,0.69314718056
3027,XXIII,2,3027,8.01532730902,0.69314718056
3028,tísico,2,3028,8.01565761456,0.69314718056
3029,embrulhada,2,3029,8.01598781103,0.69314718056
3030,cobiçosos,2,3030,8.0163178985,0.69314718056
3031,equilíbrio,2,3031,8.01664787706,0.69314718056
3032,membros,2,3032,8.01697774676,0.69314718056
3033,cantava,2,3033,8.01730750769,0.69314718056
3034,deixes,2,3034,8.01763715991,0.69314718056
3035,vexava,2,3035,8.01796670349,0.69314718056
3036,rodar,2,3036,8.01829613852,0.69314718056
3037,poderoso,2,3037,8.01862546505,0.69314718056
3038,duvidar,2,3038,8.01895468316,0.69314718056
3039,tapetes,2,3039,8.01928379292,0.69314718056
3040,fantasias,2,3040,8.0196127944,0.69314718056
3041,espetáculo:,2,3041,8.01994168768,0.69314718056
3042,Vira,2,3042,8.02027047282,0.69314718056
3043,interrupção,2,3043,8.0205991499,0.69314718056
3044,móbil,2,3044,8.02092771898,0.69314718056
3045,opostas,2,3045,8.02125618014,0.69314718056
3046,prontamente,2,3046,8.02158453346,0.69314718056
3047,velado,2,3047,8.02191277899,0.69314718056
3048,infantaria,2,3048,8.02224091681,0.69314718056
3049,derradeira,2,3049,8.02256894699,0.69314718056
3050,c'est,2,3050,8.0228968696,0.69314718056
3051,tolo,2,3051,8.02322468472,0.69314718056
3052,soma,2,3052,8.0235523924,0.69314718056
3053,serena,2,3053,8.02387999273,0.69314718056
3054,pulos,2,3054,8.02420748578,0.69314718056
3055,Trazia,2,3055,8.02453487161,0.69314718056
3056,catre,2,3056,8.02486215029,0.69314718056
3057,vidraça,2,3057,8.02518932189,0.69314718056
3058,Toma,2,3058,8.02551638649,0.69314718056
3059,carrancudo,2,3059,8.02584334415,0.69314718056
3060,fitei,2,3060,8.02617019495,0.69314718056
3061,baixos,2,3061,8.02649693895,0.69314718056
3062,libré,2,3062,8.02682357622,0.69314718056
3063,olheiros,2,3063,8.02715010683,0.69314718056
3064,correeiros,2,3064,8.02747653086,0.69314718056
3065,baratos,2,3065,8.02780284837,0.69314718056
3066,contavam,2,3066,8.02812905943,0.69314718056
3067,tísica,2,3067,8.02845516411,0.69314718056
3068,patear,2,3068,8.02878116249,0.69314718056
3069,pagaralhe,2,3069,8.02910705462,0.69314718056
3070,relâmpago,2,3070,8.02943284058,0.69314718056
3071,translação,2,3071,8.02975852044,0.69314718056
3072,enorme,2,3072,8.03008409427,0.69314718056
3073,veículo,2,3073,8.03040956213,0.69314718056
3074,Garcez,2,3074,8.0307349241,0.69314718056
3075,advérbio,2,3075,8.03106018024,0.69314718056
3076,Fomos,2,3076,8.03138533063,0.69314718056
3077,combate,2,3077,8.03171037532,0.69314718056
3078,Uns,2,3078,8.0320353144,0.69314718056
3079,Macedo,2,3079,8.03236014792,0.69314718056
3080,Livre,2,3080,8.03268487597,0.69314718056
3081,melhores,2,3081,8.0330094986,0.69314718056
3082,marquês,2,3082,8.03333401588,0.69314718056
3083,espero,2,3083,8.03365842789,0.69314718056
3084,desânimo,2,3084,8.03398273468,0.69314718056
3085,pretendia,2,3085,8.03430693634,0.69314718056
3086,desfeita,2,3086,8.03463103292,0.69314718056
3087,análise,2,3087,8.0349550245,0.69314718056
3088,lisamente,2,3088,8.03527891114,0.69314718056
3089,tomaram,2,3089,8.03560269292,0.69314718056
3090,exposição,2,3090,8.03592636989,0.69314718056
3091,patriota,2,3091,8.03624994213,0.69314718056
3092,(como,2,3092,8.03657340971,0.69314718056
3093,visão,2,3093,8.03689677269,0.69314718056
3094,custa,2,3094,8.03722003113,0.69314718056
3095,puxeia,2,3095,8.03754318512,0.69314718056
3096,raro,2,3096,8.03786623471,0.69314718056
3097,Deume,2,3097,8.03818917997,0.69314718056
3098,aborrecimento,2,3098,8.03851202098,0.69314718056
3099,secretos,2,3099,8.03883475779,0.69314718056
3100,caíra,2,3100,8.03915739047,0.69314718056
3101,XI,2,3101,8.0394799191,0.69314718056
3102,Emerenciana,2,3102,8.03980234374,0.69314718056
3103,somos,2,3103,8.04012466445,0.69314718056
3104,calados,2,3104,8.0404468813,0.69314718056
3105,caprichos,2,3105,8.04076899437,0.69314718056
3106,vicerei,2,3106,8.04109100371,0.69314718056
3107,influxo,2,3107,8.04141290939,0.69314718056
3108,dentes,2,3108,8.04173471149,0.69314718056
3109,náufragos,2,3109,8.04205641006,0.69314718056
3110,acrescentava,2,3110,8.04237800517,0.69314718056
3111,Chegou,2,3111,8.0426994969,0.69314718056
3112,devoção,2,3112,8.0430208853,0.69314718056
3113,recíproca,2,3113,8.04334217044,0.69314718056
3114,supõe,2,3114,8.04366335239,0.69314718056
3115,Aristóteles,2,3115,8.04398443122,0.69314718056
3116,cabeças,2,3116,8.04430540699,0.69314718056
3117,triunfo,2,3117,8.04462627977,0.69314718056
3118,Viaa,2,3118,8.04494704962,0.69314718056
3119,criava,2,3119,8.04526771661,0.69314718056
3120,jacarandá,2,3120,8.0455882808,0.69314718056
3121,bête,2,3121,8.04590874227,0.69314718056
3122,cogitações,2,3122,8.04622910108,0.69314718056
3123,confessálo,2,3123,8.04654935728,0.69314718056
3124,LI,2,3124,8.04686951096,0.69314718056
3125,desconfia,2,3125,8.04718956217,0.69314718056
3126,discernir,2,3126,8.04750951098,0.69314718056
3127,cortesanices,2,3127,8.04782935746,0.69314718056
3128,ribas,2,3128,8.04814910167,0.69314718056
3129,estarem,2,3129,8.04846874367,0.69314718056
3130,acepipes,2,3130,8.04878828353,0.69314718056
3131,repetindo,2,3131,8.04910772133,0.69314718056
3132,Cônego,2,3132,8.04942705711,0.69314718056
3133,ingrato,2,3133,8.04974629095,0.69314718056
3134,Maria,2,3134,8.05006542292,0.69314718056
3135,documento,2,3135,8.05038445307,0.69314718056
3136,assombro,2,3136,8.05070338147,0.69314718056
3137,cerca,2,3137,8.05102220819,0.69314718056
3138,piedosa,2,3138,8.05134093329,0.69314718056
3139,preso,2,3139,8.05165955684,0.69314718056
3140,regular,2,3140,8.0519780789,0.69314718056
3141,austeridade,2,3141,8.05229649954,0.69314718056
3142,apostas,2,3142,8.05261481882,0.69314718056
3143,suponhamos,2,3143,8.0529330368,0.69314718056
3144,inimiga,2,3144,8.05325115355,0.69314718056
3145,amanheceu,2,3145,8.05356916913,0.69314718056
3146,raças,2,3146,8.05388708362,0.69314718056
3147,obsequiado,2,3147,8.05420489706,0.69314718056
3148,dou,2,3148,8.05452260954,0.69314718056
3149,acompanhada,2,3149,8.0548402211,0.69314718056
3150,extremamente,2,3150,8.05515773182,0.69314718056
3151,frieza,2,3151,8.05547514176,0.69314718056
3152,deixaa,2,3152,8.05579245098,0.69314718056
3153,beber,2,3153,8.05610965955,0.69314718056
3154,presa,2,3154,8.05642676752,0.69314718056
3155,repetia,2,3155,8.05674377498,0.69314718056
3156,mérito,2,3156,8.05706068197,0.69314718056
3157,aposto,2,3157,8.05737748856,0.69314718056
3158,ocorre,2,3158,8.05769419482,0.69314718056
3159,servil,2,3159,8.0580108008,0.69314718056
3160,enfadonho,2,3160,8.05832730658,0.69314718056
3161,contrastes,2,3161,8.05864371222,0.69314718056
3162,Tártaros,2,3162,8.05896001777,0.69314718056
3163,tranqüilidade,2,3163,8.05927622331,0.69314718056
3164,honrado,2,3164,8.05959232889,0.69314718056
3165,Tens,2,3165,8.05990833458,0.69314718056
3166,contarei,2,3166,8.06022424044,0.69314718056
3167,Aquele,2,3167,8.06054004654,0.69314718056
3168,estômago,2,3168,8.06085575293,0.69314718056
3169,nervoso,2,3169,8.06117135969,0.69314718056
3170,prataria,2,3170,8.06148686687,0.69314718056
3171,visitando,2,3171,8.06180227454,0.69314718056
3172,vede,2,3172,8.06211758275,0.69314718056
3173,procurava,2,3173,8.06243279158,0.69314718056
3174,sétimo,2,3174,8.06274790109,0.69314718056
3175,louco,2,3175,8.06306291133,0.69314718056
3176,aconteceume,2,3176,8.06337782237,0.69314718056
3177,pegou,2,3177,8.06369263427,0.69314718056
3178,estranhas,2,3178,8.0640073471,0.69314718056
3179,Fiz,2,3179,8.06432196091,0.69314718056
3180,objetos,2,3180,8.06463647577,0.69314718056
3181,idiota,2,3181,8.06495089175,0.69314718056
3182,tranças,2,3182,8.0652652089,0.69314718056
3183,dominava,2,3183,8.06557942728,0.69314718056
3184,mancha,2,3184,8.06589354696,0.69314718056
3185,servir,2,3185,8.06620756801,0.69314718056
3186,altura,2,3186,8.06652149047,0.69314718056
3187,jurote,2,3187,8.06683531442,0.69314718056
3188,santos,2,3188,8.06714903991,0.69314718056
3189,afago,2,3189,8.06746266701,0.69314718056
3190,receio,2,3190,8.06777619578,0.69314718056
3191,lesto,2,3191,8.06808962628,0.69314718056
3192,anedotas,2,3192,8.06840295857,0.69314718056
3193,podeis,2,3193,8.06871619271,0.69314718056
3194,esbelto,2,3194,8.06902932877,0.69314718056
3195,agulha,2,3195,8.06934236681,0.69314718056
3196,Justos,2,3196,8.06965530689,0.69314718056
3197,rejeitaria,2,3197,8.06996814906,0.69314718056
3198,destruição,2,3198,8.07028089339,0.69314718056
3199,pancadinhas,2,3199,8.07059353995,0.69314718056
3200,venda,2,3200,8.07090608879,0.69314718056
3201,estremeções,2,3201,8.07121853997,0.69314718056
3202,Obra,2,3202,8.07153089356,0.69314718056
3203,espingarda,2,3203,8.07184314961,0.69314718056
3204,absoluta,2,3204,8.07215530819,0.69314718056
3205,mental,2,3205,8.07246736935,0.69314718056
3206,acompanhei,2,3206,8.07277933317,0.69314718056
3207,riam,2,3207,8.07309119969,0.69314718056
3208,convivas,2,3208,8.07340296899,0.69314718056
3209,extraordinário,2,3209,8.07371464111,0.69314718056
3210,exclamei,2,3210,8.07402621612,0.69314718056
3211,mamãe,2,3211,8.07433769409,0.69314718056
3212,tirei,2,3212,8.07464907507,0.69314718056
3213,achará,2,3213,8.07496035912,0.69314718056
3214,Escadinhas,2,3214,8.0752715463,0.69314718056
3215,evidente,2,3215,8.07558263667,0.69314718056
3216,pousar,2,3216,8.0758936303,0.69314718056
3217,acrescentarei,2,3217,8.07620452724,0.69314718056
3218,sincera,2,3218,8.07651532755,0.69314718056
3219,escusas,2,3219,8.0768260313,0.69314718056
3220,dirás,2,3220,8.07713663854,0.69314718056
3221,coitadinha,2,3221,8.07744714933,0.69314718056
3222,fresta,2,3222,8.07775756374,0.69314718056
3223,serviços,2,3223,8.07806788182,0.69314718056
3224,amante,2,3224,8.07837810363,0.69314718056
3225,vestígios,2,3225,8.07868822923,0.69314718056
3226,barra,2,3226,8.07899825869,0.69314718056
3227,farta,2,3227,8.07930819205,0.69314718056
3228,________________________,2,3228,8.07961802939,0.69314718056
3229,varão,2,3229,8.07992777076,0.69314718056
3230,locuções,2,3230,8.08023741622,0.69314718056
3231,deilhe,2,3231,8.08054696582,0.69314718056
3232,relativa,2,3232,8.08085641964,0.69314718056
3233,mandara,2,3233,8.08116577773,0.69314718056
3234,imobilidade,2,3234,8.08147504014,0.69314718056
3235,Disseme,2,3235,8.08178420694,0.69314718056
3236,escutas,2,3236,8.08209327818,0.69314718056
3237,torpe,2,3237,8.08240225393,0.69314718056
3238,escutar,2,3238,8.08271113424,0.69314718056
3239,crescimento,2,3239,8.08301991917,0.69314718056
3240,batina,2,3240,8.08332860879,0.69314718056
3241,manifestação,2,3241,8.08363720314,0.69314718056
3242,HOMEM,2,3242,8.0839457023,0.69314718056
3243,afastouse,2,3243,8.08425410631,0.69314718056
3244,compaixão,2,3244,8.08456241524,0.69314718056
3245,aproveitei,2,3245,8.08487062914,0.69314718056
3246,contou,2,3246,8.08517874807,0.69314718056
3247,desci,2,3247,8.0854867721,0.69314718056
3248,recebêlo,2,3248,8.08579470128,0.69314718056
3249,dúvidas,2,3249,8.08610253567,0.69314718056
3250,assobiar,2,3250,8.08641027532,0.69314718056
3251,metafísica,2,3251,8.0867179203,0.69314718056
3252,convites,2,3252,8.08702547067,0.69314718056
